"Datetime","Filter_code","Codice.Stazione","Altitudine","Esposizione","LatUTM","LongUTM","Data","Ora","HS","Density_Avg","SWE_tot"
"2015-02-11 10:25:00","2015-02-11 10:25:00_0","0","NULL","\ ","NULL","NULL","2015-02-11","10:25",246,389.818911878049,958.95452322
"2015-02-11 14:00:00","2015-02-11 14:00:00_35VC","35VC","1880","SE","712817","5126802","2015-02-11","14:00",71,230.596026032394,163.723178483
"2015-02-16 00:00:00","2015-02-16 00:00:00_0","0","NULL","\ ","NULL","NULL","2015-02-16","00:00",55,350.545454545455,192.8
"2015-02-17 08:00:00","2015-02-17 08:00:00_42LU","42LU","2050","NE","706376","5136019","2015-02-17","08:00",82,245.157975481707,201.029539895
"2015-02-17 08:30:00","2015-02-17 08:30:00_18SB","18SB","1600","SW","715519","5120132","2015-02-17","08:30",60,217.149416728333,130.289650037
"2015-02-17 12:15:00","2015-02-17 12:15:00_0","0","NULL","\ ","NULL","NULL","2015-02-17","12:15",54,298.31265237037,161.08883228
"2015-02-17 15:05:00","2015-02-17 15:05:00_10MS","10MS","1985","SW","696357","5135781","2015-02-17","15:05",49,264.685319289796,129.695806452
"2015-02-18 07:30:00","2015-02-18 07:30:00_16PT","16PT","1608","S ","705786","5110460","2015-02-18","07:30",68,270.770925607353,184.124229413
"2015-02-18 07:45:00","2015-02-18 07:45:00_26SP","26SP","1980","SW","714927","5140531","2015-02-18","07:45",60,512.509578541667,307.505747125
"2015-02-18 07:50:00","2015-02-18 07:50:00_12FO","12FO","1360","NW","671070","5087375","2015-02-18","07:50",55,214,117.7
"2015-02-18 08:00:00","2015-02-18 08:00:00_15TR","15TR","1550","W ","630778","5077835","2015-02-18","08:00",71,224.899925870423,159.678947368
"2015-02-18 08:15:00","2015-02-18 08:15:00_10PM","10PM","1760","SE","695429","5135226","2015-02-18","08:15",35,290.673149388571,101.735602286
"2015-02-18 08:30:00","2015-02-18 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2015-02-18","08:30",60,258.500356123333,155.100213674
"2015-02-18 08:45:00","2015-02-18 08:45:00_22CI","22CI","2145","NE","712858","5147444","2015-02-18","08:45",78,257.638496423077,200.95802721
"2015-02-18 08:50:00","2015-02-18 08:50:00_30PN","30PN","2735","NE","621741","5120602","2015-02-18","08:50",278,174.134193465827,484.093057835
"2015-02-18 09:00:00","2015-02-18 09:00:00_19PF","19PF","1170","SE","669131","5069560","2015-02-18","09:00",59,311.162837759322,183.586074278
"2015-02-18 09:00:00","2015-02-18 09:00:00_29FL","29FL","1890","E ","642242","5127946","2015-02-18","09:00",113,242.235137671681,273.725705569
"2015-02-18 09:00:00","2015-02-18 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2015-02-18","09:00",106,218.396226415094,231.5
"2015-02-18 09:50:00","2015-02-18 09:50:00_10NT","10NT","2080","NW","696600","5134383","2015-02-18","09:50",86,258.139534883721,222
"2015-02-18 10:00:00","2015-02-18 10:00:00_25TO","25TO","1880","S ","623059","5124460","2015-02-18","10:00",103,277.469990093204,285.794089796
"2015-02-19 12:00:00","2015-02-19 12:00:00_8PAN","8PAN","1535","S ","711552","5132107","2015-02-19","12:00",125,250.09,312.6125
"2015-02-19 14:00:00","2015-02-19 14:00:00_16","16","NULL","\ ","627885","5136546","2015-02-19","14:00",190,674.313990102631,1281.196581195
"2015-02-19 15:35:00","2015-02-19 15:35:00_0","0","NULL","\ ","NULL","NULL","2015-02-19","15:35",56,269.598445967857,150.975129742
"2015-02-21 00:00:00","2015-02-21 00:00:00_35VC","35VC","1880","SE","712817","5126802","2015-02-21","00:00",70,265.058440008571,185.540908006
"2015-02-24 08:00:00","2015-02-24 08:00:00_16PT","16PT","1608","S ","705786","5110460","2015-02-24","08:00",61,228.312984008197,139.270920245
"2015-02-25 08:00:00","2015-02-25 08:00:00_15TR","15TR","1550","W ","630778","5077835","2015-02-25","08:00",94,231.676589329787,217.77599397
"2015-02-25 08:05:00","2015-02-25 08:05:00_10PM","10PM","1760","SE","695429","5135226","2015-02-25","08:05",59,210.847457627119,124.4
"2015-02-25 08:05:00","2015-02-25 08:05:00_26SP","26SP","1980","SW","714927","5140531","2015-02-25","08:05",85,205.108835437647,174.342510122
"2015-02-25 08:10:00","2015-02-25 08:10:00_12FO","12FO","1360","NW","671070","5087375","2015-02-25","08:10",64,251.299236109375,160.83151111
"2015-02-25 08:10:00","2015-02-25 08:10:00_2RAB","2RAB","1335","S ","638591","5141136","2015-02-25","08:10",42,247.997648442857,104.159012346
"2015-02-25 08:20:00","2015-02-25 08:20:00_13PR","13PR","1675","SW","698219","5135084","2015-02-25","08:20",58,214.853551008621,124.615059585
"2015-02-25 08:30:00","2015-02-25 08:30:00_11AN","11AN","1047","NE","654463","5115044","2015-02-25","08:30",16,266.71424710625,42.674279537
"2015-02-25 08:30:00","2015-02-25 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2015-02-25","08:30",82,241.999405117073,198.439512196
"2015-02-25 08:40:00","2015-02-25 08:40:00_30PN","30PN","2735","NE","621741","5120602","2015-02-25","08:40",296,168.09781071723,497.569519723
"2015-02-25 09:00:00","2015-02-25 09:00:00_19PF","19PF","1170","SE","669131","5069560","2015-02-25","09:00",82,258.22582447561,211.74517607
"2015-02-25 09:00:00","2015-02-25 09:00:00_25TO","25TO","1880","S ","623059","5124460","2015-02-25","09:00",131,250.206800832061,327.77090909
"2015-02-25 09:00:00","2015-02-25 09:00:00_29FL","29FL","1890","E ","642242","5127946","2015-02-25","09:00",145,224.499594886207,325.524412585
"2015-02-25 09:00:00","2015-02-25 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2015-02-25","09:00",125,238.1630967752,297.703870969
"2015-02-26 00:00:00","2015-02-26 00:00:00_22CI","22CI","2145","NE","712858","5147444","2015-02-26","00:00",108,366.728395055556,396.06666666
"2015-02-26 08:00:00","2015-02-26 08:00:00_42LU","42LU","2050","NE","706376","5136019","2015-02-26","08:00",102,237.785623047059,242.541335508
"2015-02-26 08:30:00","2015-02-26 08:30:00_18SB","18SB","1600","SW","715519","5120132","2015-02-26","08:30",63,243.786659309524,153.585595365
"2015-02-26 10:30:00","2015-02-26 10:30:00_0","0","NULL","\ ","NULL","NULL","2015-02-26","10:30",123,284.878048780488,350.4
"2015-02-27 13:05:00","2015-02-27 13:05:00_0","0","NULL","\ ","NULL","NULL","2015-02-27","13:05",69,228.491974813043,157.659462621
"2015-02-27 13:40:00","2015-02-27 13:40:00_35VC","35VC","1880","SE","712817","5126802","2015-02-27","13:40",95,222.971766824211,211.823178483
"2015-03-01 00:00:00","2015-03-01 00:00:00_5PSV","5PSV","1320","SE","648525","5071709","2015-03-01","00:00",84,471.79931925119,396.311428171
"2015-03-03 13:30:00","2015-03-03 13:30:00_0","0","NULL","\ ","NULL","NULL","2015-03-03","13:30",144,279.629246857639,402.666115475
"2015-03-03 14:45:00","2015-03-03 14:45:00_10MS","10MS","1985","SW","696357","5135781","2015-03-03","14:45",69,289.210854266667,199.555489444
"2015-03-04 00:00:00","2015-03-04 00:00:00_19PF","19PF","1170","SE","669131","5069560","2015-03-04","00:00",61,357.755581383607,218.230904644
"2015-03-04 08:00:00","2015-03-04 08:00:00_10PM","10PM","1760","SE","695429","5135226","2015-03-04","08:00",56,270.627538994643,151.551421837
"2015-03-04 08:00:00","2015-03-04 08:00:00_12FO","12FO","1360","NW","671070","5087375","2015-03-04","08:00",53,285.744708773585,151.44469565
"2015-03-04 08:00:00","2015-03-04 08:00:00_26SP","26SP","1980","SW","714927","5140531","2015-03-04","08:00",80,274.7332689375,219.78661515
"2015-03-04 08:00:00","2015-03-04 08:00:00_3PIN","3PIN","1885","W ","639889","5114784","2015-03-04","08:00",114,253.333333333333,288.8
"2015-03-04 08:00:00","2015-03-04 08:00:00_5PSV","5PSV","1320","SE","648525","5071709","2015-03-04","08:00",75,610.437684901333,457.828263676
"2015-03-04 08:30:00","2015-03-04 08:30:00_16PT","16PT","1608","S ","705786","5110460","2015-03-04","08:30",62,307.011700298387,190.347254185
"2015-03-04 08:30:00","2015-03-04 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2015-03-04","08:30",65,261.315147055385,169.854845586
"2015-03-04 08:35:00","2015-03-04 08:35:00_18SB","18SB","1600","SW","715519","5120132","2015-03-04","08:35",62,256.179437527419,158.831251267
"2015-03-04 08:40:00","2015-03-04 08:40:00_30PN","30PN","2735","NE","621741","5120602","2015-03-04","08:40",259,250.748215544402,649.43787826
"2015-03-04 08:50:00","2015-03-04 08:50:00_13PR","13PR","1675","SW","698219","5135084","2015-03-04","08:50",54,262.691358022222,141.853333332
"2015-03-04 09:00:00","2015-03-04 09:00:00_22CI","22CI","2145","NE","712858","5147444","2015-03-04","09:00",98,242.38877127551,237.54099585
"2015-03-04 09:00:00","2015-03-04 09:00:00_29FL","29FL","1890","E ","642242","5127946","2015-03-04","09:00",124,260.653429543548,323.210252634
"2015-03-04 09:00:00","2015-03-04 09:00:00_35VC","35VC","1880","SE","712817","5126802","2015-03-04","09:00",89,239.072953252809,212.774928395
"2015-03-04 10:00:00","2015-03-04 10:00:00_0","0","NULL","\ ","NULL","NULL","2015-03-04","10:00",85,305.329765832941,259.530300958
"2015-03-05 10:00:00","2015-03-05 10:00:00_25TO","25TO","1880","S ","623059","5124460","2015-03-05","10:00",122,297.720111957377,363.218536588
"2015-03-05 10:30:00","2015-03-05 10:30:00_31RO","31RO","2012","SE","714649","5130925","2015-03-05","10:30",126,482.396975970635,607.820189723
"2015-03-06 08:15:00","2015-03-06 08:15:00_15TR","15TR","1550","W ","630778","5077835","2015-03-06","08:15",78,293.998333298718,229.318699973
"2015-03-06 10:30:00","2015-03-06 10:30:00_0","0","NULL","\ ","NULL","NULL","2015-03-06","10:30",76,295.144613730263,224.309906435
"2015-03-06 13:15:00","2015-03-06 13:15:00_0","0","NULL","\ ","NULL","NULL","2015-03-06","13:15",59,284.512323127119,167.862270645
"2015-03-09 14:00:00","2015-03-09 14:00:00_35VC","35VC","1880","SE","712817","5126802","2015-03-09","14:00",81,275.70241088642,223.318952818
"2015-03-10 09:00:00","2015-03-10 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2015-03-10","09:00",108,252.962962962963,273.2
"2015-03-10 11:00:00","2015-03-10 11:00:00_0","0","NULL","\ ","NULL","NULL","2015-03-10","11:00",220,411.403278688636,905.087213115
"2015-03-10 14:05:00","2015-03-10 14:05:00_10MS","10MS","1985","SW","696357","5135781","2015-03-10","14:05",40,264.53999739,105.815998956
"2015-03-10 15:30:00","2015-03-10 15:30:00_43BU","43BU","2060","SW","709265","5145471","2015-03-10","15:30",60,268.019438423333,160.811663054
"2015-03-11 07:40:00","2015-03-11 07:40:00_12FO","12FO","1360","NW","671070","5087375","2015-03-11","07:40",42,335.418467904762,140.87575652
"2015-03-11 07:45:00","2015-03-11 07:45:00_26SP","26SP","1980","SW","714927","5140531","2015-03-11","07:45",65,295.232032481539,191.900821113
"2015-03-11 08:00:00","2015-03-11 08:00:00_15TR","15TR","1550","W ","630778","5077835","2015-03-11","08:00",69,312.934137510145,215.924554882
"2015-03-11 08:05:00","2015-03-11 08:05:00_10PM","10PM","1760","SE","695429","5135226","2015-03-11","08:05",33,320.061820187879,105.620400662
"2015-03-11 08:35:00","2015-03-11 08:35:00_18SB","18SB","1600","SW","715519","5120132","2015-03-11","08:35",58,291.034482758621,168.8
"2015-03-11 08:40:00","2015-03-11 08:40:00_1PEI","1PEI","1985","SE","627885","5136546","2015-03-11","08:40",67,257.6667665,172.636733555
"2015-03-11 08:40:00","2015-03-11 08:40:00_30PN","30PN","2735","NE","621741","5120602","2015-03-11","08:40",250,226.3811014348,565.952753587
"2015-03-11 09:00:00","2015-03-11 09:00:00_22CI","22CI","2145","NE","712858","5147444","2015-03-11","09:00",80,249.4487654325,199.559012346
"2015-03-11 09:00:00","2015-03-11 09:00:00_29FL","29FL","1890","E ","642242","5127946","2015-03-11","09:00",113,290.781352070796,328.58292784
"2015-03-11 09:00:00","2015-03-11 09:00:00_31RO","31RO","2012","SE","714649","5130925","2015-03-11","09:00",64,321.694147285938,205.884254263
"2015-03-11 10:50:00","2015-03-11 10:50:00_10NT","10NT","2080","NW","696600","5134383","2015-03-11","10:50",100,274.8,274.8
"2015-03-12 08:30:00","2015-03-12 08:30:00_25TO","25TO","1880","S ","623059","5124460","2015-03-12","08:30",100,308,308
"2015-03-13 09:00:00","2015-03-13 09:00:00_19PF","19PF","1170","SE","669131","5069560","2015-03-13","09:00",55,335.610963767273,184.586030072
"2015-03-13 09:00:00","2015-03-13 09:00:00_5PSV","5PSV","1320","SE","648525","5071709","2015-03-13","09:00",68,779.705882352941,530.2
"2015-03-17 12:20:00","2015-03-17 12:20:00_0","0","NULL","\ ","NULL","NULL","2015-03-17","12:20",93,299.257030395699,278.309038268
"2015-03-18 00:00:00","2015-03-18 00:00:00_16PT","16PT","1608","S ","705786","5110460","2015-03-18","00:00",63,294.833823861905,185.745309033
"2015-03-18 06:30:00","2015-03-18 06:30:00_12FO","12FO","1360","NW","671070","5087375","2015-03-18","06:30",50,337.45103011,168.725515055
"2015-03-18 08:00:00","2015-03-18 08:00:00_10PM","10PM","1760","SE","695429","5135226","2015-03-18","08:00",31,335.335263916129,103.953931814
"2015-03-18 08:00:00","2015-03-18 08:00:00_5PSV","5PSV","1320","SE","648525","5071709","2015-03-18","08:00",56,242.275756973214,135.674423905
"2015-03-18 08:10:00","2015-03-18 08:10:00_15TR","15TR","1550","W ","630778","5077835","2015-03-18","08:10",74,310.780989506757,229.977932235
"2015-03-18 08:30:00","2015-03-18 08:30:00_13PR","13PR","1675","SW","698219","5135084","2015-03-18","08:30",37,267.027027027027,98.8
"2015-03-18 08:30:00","2015-03-18 08:30:00_18SB","18SB","1600","SW","715519","5120132","2015-03-18","08:30",60,395.752521733333,237.45151304
"2015-03-18 08:30:00","2015-03-18 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2015-03-18","08:30",67,273.249770419403,183.077346181
"2015-03-18 08:35:00","2015-03-18 08:35:00_22CI","22CI","2145","NE","712858","5147444","2015-03-18","08:35",100,276,276
"2015-03-18 08:40:00","2015-03-18 08:40:00_30PN","30PN","2735","NE","621741","5120602","2015-03-18","08:40",269,223.720479169145,601.808088965
"2015-03-18 09:00:00","2015-03-18 09:00:00_19PF","19PF","1170","SE","669131","5069560","2015-03-18","09:00",58,364.655172413793,211.5
"2015-03-18 09:00:00","2015-03-18 09:00:00_29FL","29FL","1890","E ","642242","5127946","2015-03-18","09:00",121,281.620485473554,340.760787423
"2015-03-18 09:30:00","2015-03-18 09:30:00_31RO","31RO","2012","SE","714649","5130925","2015-03-18","09:30",87,264.697156203448,230.286525897
"2015-03-18 11:00:00","2015-03-18 11:00:00_0","0","NULL","\ ","NULL","NULL","2015-03-18","11:00",156,313.461538461538,489
"2015-03-18 15:30:00","2015-03-18 15:30:00_43BU","43BU","2060","SW","709265","5145471","2015-03-18","15:30",49,259.15122454898,126.984100029
"2015-03-19 08:00:00","2015-03-19 08:00:00_42LU","42LU","2050","NE","706376","5136019","2015-03-19","08:00",75,249.866666666667,187.4
"2015-03-19 10:00:00","2015-03-19 10:00:00_25TO","25TO","1880","S ","623059","5124460","2015-03-19","10:00",107,305.287217823364,326.657323071
"2015-03-20 13:20:00","2015-03-20 13:20:00_0","0","NULL","\ ","NULL","NULL","2015-03-20","13:20",178,324.599557929775,577.787213115
"2015-03-21 08:20:00","2015-03-21 08:20:00_35VC","35VC","1880","SE","712817","5126802","2015-03-21","08:20",70,326.301752522857,228.411226766
"2015-03-21 09:00:00","2015-03-21 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2015-03-21","09:00",125,260.08,325.1
"2015-03-24 09:00:00","2015-03-24 09:00:00_29FL","29FL","1890","E ","642242","5127946","2015-03-24","09:00",114,306.787084231579,349.737276024
"2015-03-24 10:00:00","2015-03-24 10:00:00_0","0","NULL","\ ","NULL","NULL","2015-03-24","10:00",83,329.578246550602,273.549944637
"2015-03-24 10:45:00","2015-03-24 10:45:00_10MS","10MS","1985","SW","696357","5135781","2015-03-24","10:45",43,351.860465116279,151.3
"2015-03-25 00:00:00","2015-03-25 00:00:00_13PR","13PR","1675","SW","698219","5135084","2015-03-25","00:00",35,357.682027654286,125.188709679
"2015-03-25 06:45:00","2015-03-25 06:45:00_26SP","26SP","1980","SW","714927","5140531","2015-03-25","06:45",61,320.28875184918,195.376138628
"2015-03-25 07:15:00","2015-03-25 07:15:00_12FO","12FO","1360","NW","671070","5087375","2015-03-25","07:15",35,415.822328928571,145.537815125
"2015-03-25 08:00:00","2015-03-25 08:00:00_15TR","15TR","1550","W ","630778","5077835","2015-03-25","08:00",55,363.456234641818,199.900929053
"2015-03-25 08:15:00","2015-03-25 08:15:00_10PM","10PM","1760","SE","695429","5135226","2015-03-25","08:15",25,347.123415156,86.780853789
"2015-03-25 08:30:00","2015-03-25 08:30:00_16PT","16PT","1608","S ","705786","5110460","2015-03-25","08:30",51,336.772698111765,171.754076037
"2015-03-25 08:30:00","2015-03-25 08:30:00_19PF","19PF","1170","SE","669131","5069560","2015-03-25","08:30",40,405.308550725,162.12342029
"2015-03-25 08:30:00","2015-03-25 08:30:00_22CI","22CI","2145","NE","712858","5147444","2015-03-25","08:30",87,296.523138431034,257.975130435
"2015-03-25 08:35:00","2015-03-25 08:35:00_1PEI","1PEI","1985","SE","627885","5136546","2015-03-25","08:35",68,317.658751205882,216.00795082
"2015-03-25 08:40:00","2015-03-25 08:40:00_30PN","30PN","2735","NE","621741","5120602","2015-03-25","08:40",273,252.697213668498,689.863393315
"2015-03-25 09:00:00","2015-03-25 09:00:00_31RO","31RO","2012","SE","714649","5130925","2015-03-25","09:00",75,339.424561402667,254.568421052
"2015-03-25 09:00:00","2015-03-25 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2015-03-25","09:00",106,296.777029669811,314.58365145
"2015-03-26 08:30:00","2015-03-26 08:30:00_25TO","25TO","1880","S ","623059","5124460","2015-03-26","08:30",105,350.47619047619,368
"2015-03-27 10:20:00","2015-03-27 10:20:00_0","0","NULL","\ ","NULL","NULL","2015-03-27","10:20",181,390.063631516575,706.015173045
"2015-03-28 10:30:00","2015-03-28 10:30:00_0","0","NULL","\ ","NULL","NULL","2015-03-28","10:30",107,302.289747557009,323.450029886
"2015-04-01 07:45:00","2015-04-01 07:45:00_26SP","26SP","1980","SW","714927","5140531","2015-04-01","07:45",60,368.596491226667,221.157894736
"2015-04-01 09:00:00","2015-04-01 09:00:00_19PF","19PF","1170","SE","669131","5069560","2015-04-01","09:00",15,364.547101433333,54.682065215
"2015-04-01 09:00:00","2015-04-01 09:00:00_22CI","22CI","2145","NE","712858","5147444","2015-04-01","09:00",100,309.314197532,309.314197532
"2015-04-01 09:00:00","2015-04-01 09:00:00_29FL","29FL","1890","E ","642242","5127946","2015-04-01","09:00",100,348.924959374,348.924959374
"2015-04-01 09:00:00","2015-04-01 09:00:00_30PN","30PN","2735","NE","621741","5120602","2015-04-01","09:00",227,361.245530222026,820.027353604
"2015-04-01 10:00:00","2015-04-01 10:00:00_31RO","31RO","2012","SE","714649","5130925","2015-04-01","10:00",86,349.532012633721,300.597530865
"2015-04-01 13:00:00","2015-04-01 13:00:00_0","0","NULL","\ ","NULL","NULL","2015-04-01","13:00",178,414.044943820225,737
"2015-04-01 15:30:00","2015-04-01 15:30:00_43BU","43BU","2060","SW","709265","5145471","2015-04-01","15:30",55,313.164971827273,172.240734505
"2015-04-02 08:30:00","2015-04-02 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2015-04-02","08:30",53,369.793783032075,195.990705007
"2015-04-02 12:00:00","2015-04-02 12:00:00_0","0","NULL","\ ","NULL","NULL","2015-04-02","12:00",170,293.452113224706,498.868592482
"2015-04-04 11:30:00","2015-04-04 11:30:00_0","0","NULL","\ ","NULL","NULL","2015-04-04","11:30",78,369.994386564103,288.59562152
"2015-04-08 09:00:00","2015-04-08 09:00:00_29FL","29FL","1890","E ","642242","5127946","2015-04-08","09:00",100,349.335469178,349.335469178
"2015-04-08 09:00:00","2015-04-08 09:00:00_30PN","30PN","2735","NE","621741","5120602","2015-04-08","09:00",228,305.677125042544,696.943845097
"2015-04-10 08:40:00","2015-04-10 08:40:00_1PEI","1PEI","1985","SE","627885","5136546","2015-04-10","08:40",54,354.074074074074,191.2
"2015-04-15 08:50:00","2015-04-15 08:50:00_30PN","30PN","2735","NE","621741","5120602","2015-04-15","08:50",217,395.659044911521,858.580127458
"2015-04-16 10:20:00","2015-04-16 10:20:00_0","0","NULL","\ ","NULL","NULL","2015-04-16","10:20",380,175,665
"2015-04-22 08:40:00","2015-04-22 08:40:00_30PN","30PN","2735","NE","621741","5120602","2015-04-22","08:40",210,401.856869690476,843.89942635
"2015-04-28 12:00:00","2015-04-28 12:00:00_0","0","NULL","\ ","NULL","NULL","2015-04-28","12:00",220,395.005108812727,869.011239388
"2015-04-29 08:40:00","2015-04-29 08:40:00_30PN","30PN","2735","NE","621741","5120602","2015-04-29","08:40",218,423.961638112385,924.236371085
"2015-05-05 12:10:00","2015-05-05 12:10:00_0","0","NULL","\ ","NULL","NULL","2015-05-05","12:10",265,184.241451486038,488.239846438
"2015-05-06 08:40:00","2015-05-06 08:40:00_30PN","30PN","2735","NE","621741","5120602","2015-05-06","08:40",201,409.741987859701,823.581395598
"2016-01-13 08:30:00","2016-01-13 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2016-01-13","08:30",50,138,69
"2016-01-13 09:00:00","2016-01-13 09:00:00_25TO","25TO","1880","S ","623059","5124460","2016-01-13","09:00",63,188.986998869841,119.061809288
"2016-01-13 09:00:00","2016-01-13 09:00:00_29FL","29FL","1890","E ","642242","5127946","2016-01-13","09:00",40,220.251392625,88.10055705
"2016-01-13 09:20:00","2016-01-13 09:20:00_30PN","30PN","2735","NE","621741","5120602","2016-01-13","09:20",106,291.988420906604,309.507726161
"2016-01-13 10:40:00","2016-01-13 10:40:00_0","0","NULL","\ ","NULL","NULL","2016-01-13","10:40",31,191.612903225806,59.4
"2016-01-15 15:30:00","2016-01-15 15:30:00_0","0","NULL","\ ","NULL","NULL","2016-01-15","15:30",24,183.478296720833,44.034791213
"2016-01-20 08:30:00","2016-01-20 08:30:00_25TO","25TO","1880","S ","623059","5124460","2016-01-20","08:30",54,228.888888888889,123.6
"2016-01-20 08:40:00","2016-01-20 08:40:00_1PEI","1PEI","1985","SE","627885","5136546","2016-01-20","08:40",38,182.528062894737,69.3606639
"2016-01-20 08:50:00","2016-01-20 08:50:00_30PN","30PN","2735","NE","621741","5120602","2016-01-20","08:50",79,293.582286605063,231.930006418
"2016-01-20 09:00:00","2016-01-20 09:00:00_29FL","29FL","1890","E ","642242","5127946","2016-01-20","09:00",36,217.15707635,78.176547486
"2016-01-20 10:05:00","2016-01-20 10:05:00_0","0","NULL","\ ","NULL","NULL","2016-01-20","10:05",75,302.678260868,227.008695651
"2016-01-23 09:40:00","2016-01-23 09:40:00_10NT","10NT","2080","NW","696600","5134383","2016-01-23","09:40",26,209.308872326923,54.420306805
"2016-01-24 14:00:00","2016-01-24 14:00:00_35VC","35VC","1880","SE","712817","5126802","2016-01-24","14:00",31,182.552549429032,56.591290323
"2016-01-26 10:50:00","2016-01-26 10:50:00_0","0","NULL","\ ","NULL","NULL","2016-01-26","10:50",55,277.667984185455,152.717391302
"2016-01-27 08:00:00","2016-01-27 08:00:00_25TO","25TO","1880","S ","623059","5124460","2016-01-27","08:00",46,548.459729152174,252.29147541
"2016-01-27 08:50:00","2016-01-27 08:50:00_30PN","30PN","2735","NE","621741","5120602","2016-01-27","08:50",78,350.940001508974,273.733201177
"2016-01-27 09:00:00","2016-01-27 09:00:00_29FL","29FL","1890","E ","642242","5127946","2016-01-27","09:00",35,282.108733994286,98.738056898
"2016-01-27 15:25:00","2016-01-27 15:25:00_0","0","NULL","\ ","NULL","NULL","2016-01-27","15:25",20,241.06994135,48.21398827
"2016-02-03 09:00:00","2016-02-03 09:00:00_30PN","30PN","2735","NE","621741","5120602","2016-02-03","09:00",79,330.284530039241,260.924778731
"2016-02-05 14:00:00","2016-02-05 14:00:00_35VC","35VC","1880","SE","712817","5126802","2016-02-05","14:00",26,112.27580825,29.191710145
"2016-02-10 00:00:00","2016-02-10 00:00:00_19PF","19PF","1170","SE","669131","5069560","2016-02-10","00:00",21,283.724120071429,59.582065215
"2016-02-10 07:45:00","2016-02-10 07:45:00_15TR","15TR","1550","W ","630778","5077835","2016-02-10","07:45",68,187.647058823529,127.6
"2016-02-10 07:50:00","2016-02-10 07:50:00_10PM","10PM","1760","SE","695429","5135226","2016-02-10","07:50",29,190,55.1
"2016-02-10 08:15:00","2016-02-10 08:15:00_12FO","12FO","1360","NW","671070","5087375","2016-02-10","08:15",30,126,37.8
"2016-02-10 08:30:00","2016-02-10 08:30:00_16PT","16PT","1608","S ","705786","5110460","2016-02-10","08:30",40,170.30769231,68.123076924
"2016-02-10 08:30:00","2016-02-10 08:30:00_2RAB","2RAB","1335","S ","638591","5141136","2016-02-10","08:30",30,200.532258066667,60.15967742
"2016-02-10 09:00:00","2016-02-10 09:00:00_22CI","22CI","2145","NE","712858","5147444","2016-02-10","09:00",62,158.535016362903,98.291710145
"2016-02-10 09:00:00","2016-02-10 09:00:00_29FL","29FL","1890","E ","642242","5127946","2016-02-10","09:00",104,162.998100665385,169.518024692
"2016-02-10 09:00:00","2016-02-10 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2016-02-10","09:00",95,150.105263157895,142.6
"2016-02-10 09:00:00","2016-02-10 09:00:00_4SMC","4SMC","1465","NE","715498","5126917","2016-02-10","09:00",54,231.400247833333,124.95613383
"2016-02-10 09:20:00","2016-02-10 09:20:00_30PN","30PN","2735","NE","621741","5120602","2016-02-10","09:20",132,237.607433987879,313.641812864
"2016-02-10 10:50:00","2016-02-10 10:50:00_0","0","NULL","\ ","NULL","NULL","2016-02-10","10:50",87,125.234663567816,108.954157304
"2016-02-10 11:00:00","2016-02-10 11:00:00_25TO","25TO","1880","S ","623059","5124460","2016-02-10","11:00",92,174.130434782609,160.2
"2016-02-11 09:10:00","2016-02-11 09:10:00_1PEI","1PEI","1985","SE","627885","5136546","2016-02-11","09:10",63,191.011608622222,120.337313432
"2016-02-11 09:35:00","2016-02-11 09:35:00_0","0","NULL","\ ","NULL","NULL","2016-02-11","09:35",39,210.031454958974,81.912267434
"2016-02-11 11:20:00","2016-02-11 11:20:00_0","0","NULL","\ ","NULL","NULL","2016-02-11","11:20",58,226.206896551724,131.2
"2016-02-11 11:45:00","2016-02-11 11:45:00_0","0","NULL","\ ","NULL","NULL","2016-02-11","11:45",203,324.894610219212,659.536058745
"2016-02-12 14:00:00","2016-02-12 14:00:00_35VC","35VC","1880","SE","712817","5126802","2016-02-12","14:00",76,201.054329372368,152.801290323
"2016-02-13 11:00:00","2016-02-13 11:00:00_0","0","NULL","\ ","NULL","NULL","2016-02-13","11:00",80,259.79481862125,207.835854897
"2016-02-13 12:35:00","2016-02-13 12:35:00_0","0","NULL","\ ","NULL","NULL","2016-02-13","12:35",55,182.067043872727,100.13687413
"2016-02-15 14:20:00","2016-02-15 14:20:00_10MS","10MS","1985","SW","696357","5135781","2016-02-15","14:20",22,266.900112236364,58.718024692
"2016-02-15 14:30:00","2016-02-15 14:30:00_0","0","NULL","\ ","NULL","NULL","2016-02-15","14:30",122,264.002123840984,322.082591086
"2016-02-16 08:00:00","2016-02-16 08:00:00_25TO","25TO","1880","S ","623059","5124460","2016-02-16","08:00",88,250.750856522727,220.66075374
