"Datetime","Filter_code","Ordine","Codice.Stazione","Nome.breve","Località","Provincia","Altitudine","Esposizione","Pendenza","LatUTM","LongUTM","Expr1","Expr2","Data","Ora","IDStratigrafica","IDRilievo","Da","A","ContAcqua","FomaGrani1","FomaGrani2","DimGrani","DimGrani2","TestMano","Commento","SWE","density","density_from_grain_hardness","density_estimated","density_final","SWE_calc"
"2014-04-09 08:45:00","2014-04-09 08:45:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2014-04-09",845,14102,2413,85,60,"2","6a","6b","3","3","3","","NULL",440,363.1935484,NaN,440,110
"2014-04-09 08:45:00","2014-04-09 08:45:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2014-04-09",845,14103,2413,60,25,"2","6b","6c","4","3","4","","NULL",NaN,369.1710145,369.1710145,369.1710145,129.209855075
"2014-04-09 08:45:00","2014-04-09 08:45:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2014-04-09",845,14104,2413,25,0,"3","6a","6c","3","3","3","","NULL",500,363.1935484,NaN,500,125
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14085,2412,191,187,"1","6b","6b","2","2","5","","NULL",NaN,387.9506173,387.9506173,387.9506173,15.518024692
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14086,2412,187,186,"1","9e","9e","1","1","4","","NULL",NaN,320.1290323,320.1290323,320.1290323,3.201290323
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14087,2412,186,176,"1","6a","6a","1","2","5","","NULL",550,387.9506173,NaN,550,55
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14088,2412,176,173,"2","6b","6b","2","2","4","strato di neve con sabbia rossa","NULL",NaN,369.1710145,369.1710145,369.1710145,11.075130435
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14089,2412,173,168,"2","6a","6a","0.5","0.5","3","","NULL",NaN,363.1935484,363.1935484,363.1935484,18.15967742
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14090,2412,168,167,"1","8a","8a","-  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,3.189473684
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14091,2412,167,160,"3","6b","6c","1","1","3","","NULL",470,363.1935484,NaN,470,32.9
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14092,2412,160,120,"3","6a","6b","1","2","3","","NULL",460,363.1935484,NaN,460,184
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14093,2412,120,119,"2","9e","9e","2","2","5","","NULL",NaN,359.5737705,359.5737705,359.5737705,3.595737705
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14094,2412,119,98,"3","6b","6b","1","2","4","","NULL",480,369.1710145,NaN,480,100.8
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14095,2412,98,97,"2","9e","9e","1","1","5","","NULL",NaN,359.5737705,359.5737705,359.5737705,3.595737705
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14096,2412,97,48,"3","6a","4c","0.5","1","4","","NULL",510,NaN,NaN,510,249.9
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14097,2412,48,12,"3","6a","6a","0.5","1","5","","NULL",500,387.9506173,NaN,500,180
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2014-04-09",900,14098,2412,12,0,"3","6b","6b","2","2","3","","NULL",390,363.1935484,NaN,390,46.8
"2014-04-10 08:00:00","2014-04-10 08:00:00_10PM",10,"10PM","PAMPEAGO","PAMPEAGO","TN","1760","SE","23","695429","5135226","10PM","PAMPEAGO","2014-04-10",800,14136,2416,33,29,"1","6","6","2","-  ","5","","NULL",NaN,387.9506173,387.9506173,387.9506173,15.518024692
"2014-04-10 08:00:00","2014-04-10 08:00:00_10PM",10,"10PM","PAMPEAGO","PAMPEAGO","TN","1760","SE","23","695429","5135226","10PM","PAMPEAGO","2014-04-10",800,14137,2416,29,23,"1","6","6","4","-  ","4","","NULL",NaN,369.1710145,369.1710145,369.1710145,22.15026087
"2014-04-10 08:00:00","2014-04-10 08:00:00_10PM",10,"10PM","PAMPEAGO","PAMPEAGO","TN","1760","SE","23","695429","5135226","10PM","PAMPEAGO","2014-04-10",800,14139,2416,23,13,"2","6","6","2","-  ","5","","NULL",400,387.9506173,NaN,400,40
"2014-04-10 08:00:00","2014-04-10 08:00:00_10PM",10,"10PM","PAMPEAGO","PAMPEAGO","TN","1760","SE","23","695429","5135226","10PM","PAMPEAGO","2014-04-10",800,14140,2416,13,2,"2","6","6","3","-  ","5","","NULL",440,387.9506173,NaN,440,48.4
"2014-04-10 08:00:00","2014-04-10 08:00:00_10PM",10,"10PM","PAMPEAGO","PAMPEAGO","TN","1760","SE","23","695429","5135226","10PM","PAMPEAGO","2014-04-10",800,14141,2416,2,0,"5","6","6","7","-  ","1","","NULL",NaN,322.7563025,322.7563025,322.7563025,6.45512605
"2014-04-10 09:50:00","2014-04-10 09:50:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Passo Rolle-Rio Val Confine","2014-04-10",950,14142,2417,260,241,"1","6m","6a","3","4","4","","NULL",320,369.1710145,NaN,320,60.8
"2014-04-10 09:50:00","2014-04-10 09:50:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Passo Rolle-Rio Val Confine","2014-04-10",950,14143,2417,241,222,"3","6b","- ","3","4","1","","NULL",400,322.7563025,NaN,400,76
"2014-04-10 09:50:00","2014-04-10 09:50:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Passo Rolle-Rio Val Confine","2014-04-10",950,14144,2417,222,130,"2","3a","6b","1","-  ","3","","NULL",400,NaN,NaN,400,368
"2014-04-10 09:50:00","2014-04-10 09:50:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Passo Rolle-Rio Val Confine","2014-04-10",950,14145,2417,130,127,"2","6b","- ","2","3","2","","NULL",NaN,351.1226766,351.1226766,351.1226766,10.533680298
"2014-04-10 09:50:00","2014-04-10 09:50:00_0",51,"0","Estemporanea","Estemporanea","TN","NULL","\ ","NULL","NULL","NULL","0","Passo Rolle-Rio Val Confine","2014-04-10",950,14146,2417,127,60,"2","3","6","1","-  ","4","","NULL",420,NaN,NaN,420,281.4
"2014-04-16 07:45:00","2014-04-16 07:45:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2014-04-16",745,14147,2421,103,79,"1","9e","9e","3","3","5","","NULL",450,359.5737705,NaN,450,108
"2014-04-16 07:45:00","2014-04-16 07:45:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2014-04-16",745,14148,2421,79,54,"2","6a","6a","1","2","3","","NULL",440,363.1935484,NaN,440,110
"2014-04-16 07:45:00","2014-04-16 07:45:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2014-04-16",745,14149,2421,54,52,"2","6a","6a","1","1","4","","NULL",NaN,369.1710145,369.1710145,369.1710145,7.38342029
"2014-04-16 07:45:00","2014-04-16 07:45:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2014-04-16",745,14150,2421,52,28,"2","6b","6b","1","2","4","","NULL",480,369.1710145,NaN,480,115.2
"2014-04-16 07:45:00","2014-04-16 07:45:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2014-04-16",745,14151,2421,28,24,"2","6b","6b","2","2","4","","NULL",NaN,369.1710145,369.1710145,369.1710145,14.76684058
"2014-04-16 07:45:00","2014-04-16 07:45:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2014-04-16",745,14152,2421,24,12,"2","6b","6b","2","2","4","","NULL",500,369.1710145,NaN,500,60
"2014-04-16 07:45:00","2014-04-16 07:45:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2014-04-16",745,14153,2421,12,0,"3","6c","6b","2","3","2","","NULL",440,351.1226766,NaN,440,52.8
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14158,2423,376,375,"1","2a","2a","0.8","-  ","1","","NULL",NaN,150.3932203,150.3932203,150.3932203,1.503932203
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14159,2423,375,371,"1","9e","9e","1","-  ","5"," 6m","NULL",NaN,359.5737705,359.5737705,359.5737705,14.38295082
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14160,2423,371,368,"1","2b","2b","0.8","-  ","4","","NULL",NaN,298.3333333,298.3333333,298.3333333,8.949999999
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14161,2423,368,353,"1","3a","3a","0.5","-  ","3","","NULL",230,286.5103011,NaN,230,34.5
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14162,2423,353,351,"1","9e","9e","1","-  ","4","6m","NULL",NaN,320.1290323,320.1290323,320.1290323,6.402580646
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14163,2423,351,350,"1","2b","2b","0.8","-  ","4","","NULL",NaN,298.3333333,298.3333333,298.3333333,2.983333333
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14164,2423,350,324,"1","3a","3b","0.5","-  ","4","","NULL",330,326.893913,NaN,330,85.8
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14165,2423,324,312,"2","3c","3a","0.5","-  ","4","","NULL",330,326.893913,NaN,330,39.6
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14166,2423,312,309,"1","3b","3b","0.8","-  ","5","rossa","NULL",NaN,376.2315271,376.2315271,376.2315271,11.286945813
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14167,2423,309,307,"1","3c","3c","0.5","-  ","5","","NULL",NaN,376.2315271,376.2315271,376.2315271,7.524630542
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14168,2423,307,305,"2","3a","3a","0.5","-  ","5","rossa","NULL",NaN,376.2315271,376.2315271,376.2315271,7.524630542
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14169,2423,305,304,"1","8a","8a","/  ","-  ","6","strato da 0.4 cm","NULL",NaN,318.9473684,318.9473684,318.9473684,3.189473684
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14170,2423,304,294,"1","3a","3b","0.5","-  ","5","","NULL",390,376.2315271,NaN,390,39
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14171,2423,294,292,"1","6b","6b","0.5","-  ","5","","NULL",NaN,387.9506173,387.9506173,387.9506173,7.759012346
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14172,2423,292,290,"1","8a","8a","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,6.378947368
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14173,2423,290,283,"2","3b","3a","0.8","-  ","5","","NULL",360,376.2315271,NaN,360,25.2
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14174,2423,283,276,"1","3a","3b","0.5","-  ","5","","NULL",360,376.2315271,NaN,360,25.2
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14175,2423,276,247,"2","3c","3b","0.5","-  ","5","","NULL",360,376.2315271,NaN,360,104.4
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14176,2423,247,232,"1","3b","3b","0.8","-  ","5","","NULL",400,376.2315271,NaN,400,60
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14177,2423,232,220,"1","3c","3c","0.5","-  ","5","","NULL",380,376.2315271,NaN,380,45.6
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14178,2423,220,195,"1","3b","3b","1","-  ","5","","NULL",420,376.2315271,NaN,420,105
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14179,2423,195,192,"1","8a","8a","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,9.568421052
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14180,2423,192,175,"1","3b","3b","0.5","-  ","5","","NULL",380,376.2315271,NaN,380,64.6
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-16",840,14181,2423,175,0,"1","- ","- ","-  ","-  ","-","","NULL",NaN,NaN,NaN,NaN,NaN
"2014-04-16 09:15:00","2014-04-16 09:15:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2014-04-16",915,14154,2422,76,73,"1","9c","9d","2","2","5","","NULL",NaN,359.5737705,359.5737705,359.5737705,10.787213115
"2014-04-16 09:15:00","2014-04-16 09:15:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2014-04-16",915,14155,2422,73,51,"1","4","5c","3","2","4","","NULL",480,329.85,NaN,480,105.6
"2014-04-16 09:15:00","2014-04-16 09:15:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2014-04-16",915,14156,2422,51,27,"2","6b","8","2","3","3","","NULL",470,NaN,NaN,470,112.8
"2014-04-16 09:15:00","2014-04-16 09:15:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2014-04-16",915,14157,2422,27,0,"2","6a","6b","3","3","5","","NULL",500,387.9506173,NaN,500,135
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14182,2426,408,407,"2","7a","7a","1.5","-  ","1","","NULL",NaN,400,400,400,4
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14184,2426,407,402,"2","9e","9e","1.5","-  ","5","","NULL",NaN,359.5737705,359.5737705,359.5737705,17.978688525
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14185,2426,402,399,"2","3c","3c","1","-  ","4","","NULL",NaN,326.893913,326.893913,326.893913,9.80681739
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14186,2426,399,377,"2","3b","3b","0.8","-  ","2","","NULL",180,250.7726161,NaN,180,39.6
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14187,2426,377,375,"2","6a","6a","1.5","-  ","5","","NULL",NaN,387.9506173,387.9506173,387.9506173,7.759012346
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14188,2426,375,372,"2","6a","6a","2","-  ","3","","NULL",NaN,363.1935484,363.1935484,363.1935484,10.895806452
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14189,2426,372,361,"2","3b","3c","1","-  ","3","","NULL",280,286.5103011,NaN,280,30.8
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14190,2426,361,360,"2","8a","8a","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,3.189473684
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14191,2426,360,352,"2","3b","3a","0.8","-  ","3","","NULL",280,286.5103011,NaN,280,22.4
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14192,2426,352,351,"2","8a","8a","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,3.189473684
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14193,2426,351,348,"2","6a","6a","1","-  ","4","","NULL",NaN,369.1710145,369.1710145,369.1710145,11.075130435
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14194,2426,348,332,"2","3c","3c","1","-  ","4","","NULL",300,326.893913,NaN,300,48
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14195,2426,332,331,"2","8a","8a","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,3.189473684
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14196,2426,331,320,"2","3b","3a","0.8","-  ","4","","NULL",350,326.893913,NaN,350,38.5
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14197,2426,320,319,"2","8a","8a","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,3.189473684
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14198,2426,319,317,"2","3b","3b","0.8","-  ","4","","NULL",NaN,326.893913,326.893913,326.893913,6.53787826
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14199,2426,317,316,"2","8a","8a","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,3.189473684
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14200,2426,316,311,"2","3c","3c","0.8","-  ","5","","NULL",NaN,376.2315271,376.2315271,376.2315271,18.811576355
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14201,2426,311,308,"2","6a","6a","1","-  ","4","rossa","NULL",NaN,369.1710145,369.1710145,369.1710145,11.075130435
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14202,2426,308,307,"2","3b","3a","0.8","-  ","4","","NULL",NaN,326.893913,326.893913,326.893913,3.26893913
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14203,2426,307,305,"2","3b","3b","0.8","-  ","5","rossa","NULL",NaN,376.2315271,376.2315271,376.2315271,7.524630542
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14204,2426,305,303,"2","8a","8a","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,6.378947368
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14205,2426,303,298,"1","3b","3a","0.8","-  ","4","","NULL",NaN,326.893913,326.893913,326.893913,16.34469565
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14206,2426,298,296,"1","8a","8a","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,6.378947368
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14207,2426,296,291,"1","3a","3b","0.5","-  ","5","","NULL",NaN,376.2315271,376.2315271,376.2315271,18.811576355
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14208,2426,291,290,"1","8a","8a","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,3.189473684
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14209,2426,290,260,"1","3a","3b","0.5","-  ","5","","NULL",380,376.2315271,NaN,380,114
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14210,2426,260,230,"1","3a","3b","0.5","-  ","5","","NULL",380,376.2315271,NaN,380,114
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2014-04-23",850,14211,2426,230,198,"1","3a","3b","0.5","-  ","5","","NULL",420,376.2315271,NaN,420,134.4
